AccessionID,JournalID,JIF
PMC9639719,"1735-1995,1735-7136,",1.5
PMC8855487,"2050-0904,",0.6
PMC9243048,"1807-5932,1980-5322,",2.4
PMC8807966,"2049-0801,",1.6
PMC9468346,"1807-5932,1980-5322,",2.4
PMC8758041,"0025-7974,1536-5964,",1.4
PMC10013969,"2296-858X,",3.0
PMC9267585,"2077-0383,",2.9
PMC9820892,"2077-0383,",2.9
PMC10896614,"1011-7571,1423-0151,",2.2
PMC10671951,"2077-0383,",2.9
PMC10783378,"2049-0801,",1.6
PMC8895403,"0002-7863,1520-5126,",15.7
PMC10423492,"0017-5749,1468-3288,",26.2
PMC9267513,"2077-0383,",2.9
PMC9491256,"2731-4553,",2.6
PMC9898820,"2574-3805,",9.7
PMC10233568,"2050-313X,",0.6
PMC9579194,"2041-1723,",15.7
PMC10752011,"1752-1947,",0.8
PMC8774766,"2075-4418,",3.3
PMC9356366,"1658-3612,",1.9
PMC8871310,"2075-4418,",3.3
PMC8947068,"2075-4418,",3.3
PMC10181903,"1368-5031,1742-1241,",2.4
PMC9519456,"0028-0836,1476-4687,",48.5
PMC9163540,"2044-6055,",2.3
PMC10843554,"1552-5260,1552-5279,",11.1
PMC8781466,"1752-1947,",0.8
PMC8804099,"2296-858X,",3.0
PMC10429011,"2572-9241,",14.6
PMC9477882,"2041-1723,",15.7
PMC10510871,"2044-6055,",2.3
PMC8866400,"2041-1723,",15.7
PMC10633994,"2162-3619,",13.5
PMC9469688,"2296-858X,",3.0
PMC9664546,"2050-0904,",0.6
PMC10593751,"2041-1723,",15.7
PMC9580067,"2296-858X,",3.0
PMC10470779,"0025-7974,1536-5964,",1.4
PMC10667398,"2731-7080,2731-7099,",0.6
PMC8905881,"2044-6055,",2.3
PMC9385453,"2095-5138,2053-714X,",17.1
PMC10441824,"0149-2195,1545-861X,",17.3
PMC9878728,"1936-0851,1936-086X,",16.1
PMC9282058,"0025-7974,1536-5964,",1.4
PMC9422287,"2049-0801,",1.6
PMC10118327,"0025-7974,1536-5964,",1.4
PMC9528894,"2050-0904,",0.6
PMC9853218,"2044-6055,",2.3
PMC9811472,"2198-3844,",14.1
PMC10218860,"2077-0383,",2.9
PMC8752732,"1672-7681,2042-0226,",19.8
PMC9978942,"2574-3805,",9.7
PMC9008896,"2046-4053,",3.9
PMC10377872,"2075-4418,",3.3
PMC9777234,"2075-4418,",3.3
PMC10550956,"2041-1723,",15.7
PMC9856225,"2574-3805,",9.7
PMC9071445,"0305-1048,1362-4962,",13.1
PMC10551932,"2044-6055,",2.3
PMC10025109,"2213-2317,",11.9
PMC9871401,"2050-0904,",0.6
PMC10448364,"2380-6583,2380-6591,",14.1
PMC10711542,"0305-1048,1362-4962,",13.1
PMC9530551,"2190-5991,2190-6009,",9.1
PMC9821387,"2077-0383,",2.9
PMC10493453,"1226-3303,2005-6648,",2.4
PMC9704927,"0025-7974,1536-5964,",1.4
PMC9107746,"1477-3155,",12.6
PMC10220283,"2213-2317,",11.9
PMC9069183,"2198-3844,",14.1
PMC10117522,"1680-6905,1729-0503,",0.9
PMC9029929,"2075-4418,",3.3
PMC10911955,"0163-769X,1945-7189,",22.0
PMC10029851,"2095-5138,2053-714X,",17.1
PMC10691165,"1756-994X,",11.2
PMC10729270,"2044-6055,",2.3
PMC10572947,"2075-4418,",3.3
PMC10573601,"2077-0383,",2.9
PMC9780347,"2041-1723,",15.7
PMC9694916,"1010-660X,1648-9144,",2.4
PMC10082024,"2041-1723,",15.7
PMC9600231,"2075-4418,",3.3
PMC10056613,"2077-0383,",2.9
PMC10118348,"0025-7974,1536-5964,",1.4
PMC9410476,"2077-0383,",2.9
PMC10514202,"2041-1723,",15.7
PMC9727033,"2041-1723,",15.7
PMC9213086,"0009-7330,1524-4571,",16.2
PMC10311536,"0002-7863,1520-5126,",15.7
PMC9284190,"2198-3844,",14.1
PMC9537567,"2296-858X,",3.0
PMC9897200,"0168-3659,1873-4995,",11.5
PMC10090798,"2398-8835,",2.1
PMC9993653,"1752-1947,",0.8
PMC10837341,"2198-3844,",14.1
PMC10319982,"2589-5370,",10.0
PMC9306054,"1476-4598,",33.9
PMC8870754,"2075-4418,",3.3
PMC10881218,"2574-3805,",9.7
PMC9007955,"2041-1723,",15.7
PMC9445262,"2050-0904,",0.6
PMC10318726,"1750-1326,",17.5
PMC10550971,"2041-1723,",15.7
PMC9497910,"2075-4418,",3.3
PMC9490492,"1941-5923,",0.7
PMC9552729,"2095-9907,2059-3635,",52.7
PMC10477317,"2041-1723,",15.7
PMC10446930,"0013-726X,1438-8812,",12.8
PMC10495586,"2296-858X,",3.0
PMC10989745,"2770-5986,2770-596X,",33.2
PMC10728038,"2311-6706,2150-5551,",36.3
PMC9067387,"0820-3946,1488-2329,",12.2
PMC9524902,"0025-7974,1536-5964,",1.4
PMC9061149,"0732-183X,1527-7755,",43.4
PMC8753374,"1525-0016,1525-0024,",12.0
PMC9413925,"1752-1947,",0.8
PMC9955205,"2075-4418,",3.3
PMC10579483,"2633-3767,2633-3775,",1.7
PMC10488778,"2077-0383,",2.9
PMC10378471,"2075-4418,",3.3
PMC9982216,"2666-0873,",13.4
PMC10129087,"2049-0801,",1.6
PMC10388611,"2050-313X,",0.6
PMC9394197,"2044-6055,",2.3
PMC10313827,"2041-1723,",15.7
PMC10243933,"2050-1161,",2.0
PMC10428322,"2572-9241,",14.6
PMC10843521,"1552-5260,1552-5279,",11.1
PMC10164556,"0305-1048,1362-4962,",13.1
PMC9948007,"2296-858X,",3.0
PMC10780186,"2077-0383,",2.9
PMC9498155,"2075-4418,",3.3
PMC10558697,"2198-3844,",14.1
PMC10216955,"2075-4418,",3.3
PMC10154965,"0212-6567,1578-1275,",1.6
PMC9402528,"2095-9907,2059-3635,",52.7
PMC10470794,"2572-9241,",14.6
PMC10497567,"2041-1723,",15.7
PMC9283445,"2041-1723,",15.7
PMC9478686,"2050-313X,",0.6
PMC9792837,"2296-858X,",3.0
PMC9605481,"2077-0383,",2.9
PMC9282069,"0025-7974,1536-5964,",1.4
PMC10675097,"2050-0904,",0.6
PMC10551103,"2050-0904,",0.6
PMC10683091,"2296-858X,",3.0
PMC9018798,"2041-1723,",15.7
PMC10129106,"2049-0801,",1.6
PMC10467160,"2050-313X,",0.6
PMC10431065,"2572-9241,",14.6
PMC9197932,"2095-5545,2047-7538,",23.4
PMC10195825,"2041-1723,",15.7
PMC10106263,"0366-6999,2542-5641,",7.3
PMC9237881,"2044-6055,",2.3
PMC10319388,"0971-5916,0975-9174,",2.5
PMC10429608,"2572-9241,",14.6
PMC9358551,"2324-7096,",0.8
PMC9829545,"0013-726X,1438-8812,",12.8
PMC10432405,"2041-1723,",15.7
PMC9076865,"2041-1723,",15.7
PMC8823076,"2399-6641,",1.6
PMC9974781,"1361-8415,1361-8423,",11.8
PMC9748218,"2050-0904,",0.6
PMC9388714,"2044-6055,",2.3
PMC9785439,"2077-0383,",2.9
PMC9486666,"2049-0801,",1.6
PMC10356616,"2055-0278,",13.6
PMC8934691,"0195-668X,1522-9645,",35.7
PMC8948889,"1010-660X,1648-9144,",2.4
PMC8901892,"2296-858X,",3.0
PMC9045120,"2044-6055,",2.3
PMC8866434,"2041-1723,",15.7
PMC9410088,"2077-0383,",2.9
PMC9781060,"2077-0383,",2.9
PMC9719048,"2689-0186,",11.3
PMC10724900,"1752-1947,",0.8
PMC10615486,"0025-7974,1536-5964,",1.4
PMC10210534,"0013-936X,1520-5851,",11.3
PMC10063448,"1529-2908,1529-2916,",27.6
PMC10228098,"2053-8855,",0.4
PMC9366468,"2296-858X,",3.0
PMC10608233,"1010-660X,1648-9144,",2.4
PMC9968174,"2077-0383,",2.9
PMC10216473,"2296-858X,",3.0
PMC9178372,"2190-5991,2190-6009,",9.1
PMC10695630,"0025-7974,1536-5964,",1.4
PMC9429366,"2572-9241,",14.6
PMC10613199,"2041-1723,",15.7
PMC10413170,"2574-3805,",9.7
PMC10629397,"1178-7074,",2.0
PMC10022672,"0009-7322,1524-4539,",38.7
PMC10387089,"2041-1723,",15.7
PMC10729584,"0256-9574,2078-5135,",1.2
PMC9597952,"1752-1947,",0.8
PMC9174275,"2041-1723,",15.7
PMC9572928,"2077-0383,",2.9
PMC9622622,"0025-7974,1536-5964,",1.4
PMC8789821,"2041-1723,",15.7
PMC9820958,"2077-0383,",2.9
PMC8864070,"2296-858X,",3.0
PMC9252797,"0305-1048,1362-4962,",13.1
PMC9453095,"1368-5031,1742-1241,",2.4
PMC10461043,"1179-142X,",0.6
PMC9332454,"2077-0383,",2.9
PMC9508989,"0009-7322,1524-4539,",38.7
PMC9585048,"2050-0904,",0.6
PMC10837541,"2589-5370,",10.0
PMC9776680,"2075-4418,",3.3
PMC10193319,"0012-6667,1179-1950,",14.4
PMC9007166,"2296-858X,",3.0
PMC10342566,"2077-0383,",2.9
PMC10725984,"2296-858X,",3.0
PMC9338434,"1177-889X,",2.0
PMC10008561,"2041-1723,",15.7
PMC10701971,"1752-1947,",0.8
PMC9759001,"1178-7074,",2.0
PMC10572920,"2075-4418,",3.3
PMC10605617,"2075-4418,",3.3
PMC9933603,"1936-0851,1936-086X,",16.1
PMC10578737,"0025-7974,1536-5964,",1.4
PMC9109277,"2050-313X,",0.6
PMC10564325,"0149-2195,1545-861X,",17.3
PMC9142703,"2049-0801,",1.6
PMC9811367,"2090-1232,2090-1224,",13.0
PMC10603546,"2044-6055,",2.3
PMC9718916,"2050-0904,",0.6
PMC10429231,"2572-9241,",14.6
PMC9239610,"0025-7974,1536-5964,",1.4
PMC9266793,"1734-1922,1896-9151,",3.3
PMC9580058,"2799-8010,",1.4
PMC10094907,"2077-0383,",2.9
PMC10573495,"2077-0383,",2.9
PMC9464859,"0212-6567,1578-1275,",1.6
PMC9917827,"2077-0383,",2.9
PMC9348210,"2008-6164,2008-6172,",1.0
PMC10692074,"2044-5385,",11.6
PMC10419351,"2077-0383,",2.9
PMC10332134,"2050-0904,",0.6
PMC9425430,"2643-6728,",14.7
PMC10685835,"1029-2977,1735-3947,1029-2977,",1.0
PMC9231343,"1010-660X,1648-9144,",2.4
PMC10351987,"0013-726X,1438-8812,",12.8
PMC9688979,"2075-4418,",3.3
PMC10111914,"2044-6055,",2.3
PMC8836969,"2077-0383,",2.9
PMC10540206,"2296-858X,",3.0
PMC9055719,"1752-1947,",0.8
PMC10527914,"2075-4418,",3.3
PMC10744891,"1010-660X,1648-9144,",2.4
PMC10022413,"0353-9466,1333-9451,",0.8
PMC10753017,"2296-858X,",3.0
PMC10191030,"2766-8509,2766-2098,",22.5
PMC9109060,"2198-3844,",14.1
PMC8752616,"2041-1723,",15.7
PMC10713652,"2041-1723,",15.7
PMC10036070,"0025-7974,1536-5964,",1.4
PMC9958610,"2077-0383,",2.9
PMC9839927,"2311-6706,2150-5551,",36.3
PMC8980298,"1178-7074,",2.0
PMC8866127,"0028-0836,1476-4687,",48.5
PMC8775097,"2075-4418,",3.3
PMC9666086,"0025-7974,1536-5964,",1.4
PMC10257416,"1178-7074,",2.0
PMC8879012,"2077-0383,",2.9
PMC9129884,"2296-858X,",3.0
PMC8864179,"2296-858X,",3.0
PMC9547046,"2311-6706,2150-5551,",36.3
PMC10150376,"2296-858X,",3.0
PMC9440051,"2041-1723,",15.7
PMC9970018,"0270-9139,1527-3350,",16.8
PMC9119851,"1548-7091,1548-7105,",32.1
PMC9319389,"2075-4418,",3.3
PMC9532045,"0366-6999,2542-5641,",7.3
PMC9689046,"2075-4418,",3.3
PMC10782294,"1680-6905,1729-0503,",0.9
PMC10142234,"2077-0383,",2.9
PMC10074219,"2574-3805,",9.7
PMC9593161,"0918-2918,1349-7235,",1.1
PMC9511584,"2044-6055,",2.3
PMC9689338,"2075-4418,",3.3
PMC10442244,"0820-3946,1488-2329,",12.2
PMC10522109,"0732-183X,1527-7755,",43.4
PMC9184601,"2041-1723,",15.7
PMC10417227,"2075-4418,",3.3
PMC8889444,"2044-6055,",2.3
PMC10003122,"2077-0383,",2.9
PMC9133020,"2041-1723,",15.7
PMC9376827,"2198-3844,",14.1
PMC8891327,"2041-1723,",15.7
PMC10060735,"2050-0904,",0.6
PMC10264387,"2041-1723,",15.7
PMC10693454,"2296-858X,",3.0
PMC10465722,"2050-0904,",0.6
PMC10286629,"0749-3797,1873-2607,",4.5
PMC9542838,"0025-7974,1536-5964,",1.4
PMC10193087,"2044-6055,",2.3
PMC10115631,"1078-8956,1546-170X,",50.0
PMC10619715,"2296-858X,",3.0
PMC9387014,"1752-1947,",0.8
PMC8938926,"2155-5435,",13.1
PMC10505183,"2041-1723,",15.7
PMC10430240,"2572-9241,",14.6
PMC9723257,"2050-0904,",0.6
PMC10095061,"2077-0383,",2.9
PMC9571128,"2077-0383,",2.9
PMC10433513,"0013-936X,1520-5851,",11.3
PMC9806057,"2044-6055,",2.3
PMC8904806,"2041-1723,",15.7
PMC10310782,"2041-1723,",15.7
PMC10767940,"0305-1048,1362-4962,",13.1
PMC10704274,"2574-3805,",9.7
PMC10024183,"2589-5370,",10.0
PMC10030910,"2589-5370,",10.0
PMC10471501,"1097-6256,1546-1726,",20.0
PMC10378735,"0025-7974,1536-5964,",1.4
PMC9494193,"2574-3805,",9.7
PMC8795796,"1449-1907,",3.2
PMC10461322,"1941-5923,",0.7
PMC10129161,"2049-0801,",1.6
PMC9449689,"2391-5463,",1.6
PMC9276197,"0366-6999,2542-5641,",7.3
PMC10766522,"2662-8457,",18.3
PMC10129231,"2049-0801,",1.6
PMC9605158,"2077-0383,",2.9
PMC9453230,"2296-858X,",3.0
PMC9547317,"2574-3805,",9.7
PMC9063370,"2731-4553,",2.6
PMC9998880,"2041-1723,",15.7
PMC10284237,"2008-7802,2008-8213,",1.5
PMC9251560,"0212-6567,1578-1275,",1.6
PMC10178943,"2077-0383,",2.9
PMC8915229,"1179-5476,",0.6
PMC9382539,"1680-6905,1729-0503,",0.9
PMC9205783,"1078-8956,1546-170X,",50.0
PMC10532402,"2077-0383,",2.9
PMC10885663,"2198-3844,",14.1
PMC9430141,"2572-9241,",14.6
PMC10946783,"1444-0903,1445-5994,",1.5
PMC9996835,"0013-936X,1520-5851,",11.3
PMC9587261,"2041-1723,",15.7
PMC8869617,"0366-6999,2542-5641,",7.3
PMC9336041,"2050-7771,",11.5
PMC9306027,"1756-8722,",40.4
PMC10254815,"2044-6055,",2.3
PMC9617936,"2041-1723,",15.7
PMC10007979,"1177-889X,",2.0
PMC9782846,"1010-660X,1648-9144,",2.4
PMC9972192,"2574-3805,",9.7
PMC10148834,"2041-1723,",15.7
PMC10435831,"2398-8835,",2.1
PMC9002426,"1682-024X,1681-715X,",1.7
PMC10576781,"2041-1723,",15.7
PMC10539520,"2095-9907,2059-3635,",52.7
PMC8947300,"2075-4418,",3.3
PMC10851425,"0002-7863,1520-5126,",15.7
PMC10080528,"2041-1723,",15.7
PMC9457271,"2077-0383,",2.9
PMC9504732,"2077-0383,",2.9
PMC9811444,"2198-3844,",14.1
PMC10488990,"2077-0383,",2.9
PMC10516120,"0013-936X,1520-5851,",11.3
PMC8981530,"0141-0768,1758-1095,",10.3
PMC10529966,"2075-4418,",3.3
PMC10056066,"2077-0383,",2.9
PMC10058506,"2077-0383,",2.9
PMC10878477,"0971-5916,0975-9174,",2.5
PMC9523708,"0002-7863,1520-5126,",15.7
PMC9971434,"0513-5796,1976-2437,",2.8
PMC10701282,"2452-199X,",20.3
PMC10419366,"2077-0383,",2.9
PMC10430015,"2572-9241,",14.6
PMC9012838,"2052-8817,",1.3
PMC10076330,"2041-1723,",15.7
PMC9561955,"2574-3805,",9.7
PMC10017685,"2041-1723,",15.7
PMC9897944,"0013-726X,1438-8812,",12.8
PMC9214359,"2044-6055,",2.3
PMC10218079,"0353-9466,1333-9451,",0.8
PMC9918733,"2041-1723,",15.7
PMC9417997,"0887-6924,1476-5551,",13.4
PMC9611273,"1010-660X,1648-9144,",2.4
PMC10071607,"2047-9158,",15.2
PMC8837525,"0043-5341,1563-258X,",1.5
PMC8779785,"2077-0383,",2.9
PMC9858047,"2075-4418,",3.3
PMC10133585,"0903-1936,1399-3003,",21.2
PMC10787088,"2198-3844,",14.1
PMC10177736,"0021-1265,1863-4362,",1.6
PMC9031771,"2077-0383,",2.9
PMC9176336,"0903-1936,1399-3003,",21.2
PMC9837727,"0353-9504,1332-8166,",2.3
PMC10018326,"2574-3805,",9.7
PMC8908661,"1476-4598,",33.9
PMC9577396,"2049-0801,",1.6
PMC9422117,"1741-7015,",8.3
PMC9852651,"2213-2317,",11.9
PMC9669489,"2050-0904,",0.6
PMC9456720,"2077-0383,",2.9
PMC10278404,"2050-313X,",0.6
PMC10222659,"1010-660X,1648-9144,",2.4
PMC9743405,"2044-6055,",2.3
PMC9430077,"2572-9241,",14.6
PMC10085694,"0305-1048,1362-4962,",13.1
PMC9592396,"0025-7974,1536-5964,",1.4
PMC9498289,"2075-4418,",3.3
PMC10687140,"2041-1723,",15.7
PMC10051110,"2077-0383,",2.9
PMC9655173,"2077-0383,",2.9
PMC10431584,"2572-9241,",14.6
PMC10261845,"2041-1723,",15.7
PMC10565756,"2148-4902,2536-4553,",0.9
PMC8977460,"2044-6055,",2.3
PMC10329691,"2041-1723,",15.7
PMC10591373,"1476-4598,",33.9
PMC10036966,"2041-1723,",15.7
PMC8917812,"2731-4553,",2.6
PMC10706869,"2077-0383,",2.9
PMC9213237,"2157-846X,",26.7
PMC8911112,"2077-0383,",2.9
PMC9646514,"0025-7974,1536-5964,",1.4
PMC10740225,"1741-7015,",8.3
PMC9735335,"0013-726X,1438-8812,",12.8
PMC9945504,"0366-6999,2542-5641,",7.3
PMC8857518,"2213-2317,",11.9
PMC10579346,"2041-1723,",15.7
PMC9276149,"0025-7974,1536-5964,",1.4
PMC10638371,"2041-1723,",15.7
PMC10143429,"1010-660X,1648-9144,",2.4
PMC10176423,"0003-4967,1468-2060,",20.6
PMC9574769,"2666-7762,",13.0
PMC10565757,"2148-4902,2536-4553,",0.9
PMC9907929,"0025-7974,1536-5964,",1.4
PMC8861850,"2574-3805,",9.7
PMC10411453,"2296-858X,",3.0
PMC10542923,"0253-0716,1735-3688,",1.5
PMC10667507,"2041-1723,",15.7
PMC10410930,"2044-6055,",2.3
PMC10429452,"2572-9241,",14.6
PMC10173991,"2044-6055,",2.3
PMC10727955,"1525-0016,1525-0024,",12.0
PMC8874433,"2077-0383,",2.9
PMC10256341,"0025-7974,1536-5964,",1.4
PMC9970697,"0012-0472,1439-4413,",0.7
PMC8967914,"2041-1723,",15.7
PMC10575984,"2041-1723,",15.7
PMC9230051,"1010-660X,1648-9144,",2.4
PMC8878038,"2077-0383,",2.9
PMC9287723,"1477-3155,",12.6
PMC8797825,"2008-6164,2008-6172,",1.0
PMC10232438,"2041-1723,",15.7
PMC10339783,"1936-0851,1936-086X,",16.1
PMC10387617,"2044-6055,",2.3
PMC9884845,"2399-6641,",1.6
PMC9187356,"1918-3003,1918-3011,",2.0
PMC10333391,"2041-1723,",15.7
PMC9416052,"1010-660X,1648-9144,",2.4
PMC9812666,"0013-726X,1438-8812,",12.8
PMC9996830,"0013-936X,1520-5851,",11.3
PMC10510939,"2399-6641,",1.6
PMC10105919,"2044-6055,",2.3
PMC10659720,"0025-7974,1536-5964,",1.4
PMC9457213,"2077-0383,",2.9
PMC9610248,"1516-3180,1806-9460,",1.6
PMC9276286,"0366-6999,2542-5641,",7.3
PMC10328649,"2049-0801,",1.6
PMC9105173,"2077-0383,",2.9
PMC10364282,"1682-024X,1681-715X,",1.7
PMC10456556,"1010-660X,1648-9144,",2.4
PMC9358530,"2398-8835,",2.1
PMC9931549,"1525-0016,1525-0024,",12.0
PMC10700192,"2198-3844,",14.1
PMC9674652,"2041-1723,",15.7
PMC9339100,"2049-0801,",1.6
PMC10618528,"2041-1723,",15.7
PMC9011347,"0002-7863,1520-5126,",15.7
PMC9853074,"2296-858X,",3.0
PMC9929237,"2041-1723,",15.7
PMC8922135,"2198-3844,",14.1
PMC10533674,"2044-6055,",2.3
PMC9944249,"2041-1723,",15.7
PMC10299700,"2077-0383,",2.9
PMC9966038,"2077-0383,",2.9
PMC10624374,"2766-8509,2766-2098,",22.5
PMC10729011,"2044-6055,",2.3
PMC8797535,"0025-7974,1536-5964,",1.4
PMC9172178,"2162-3619,",13.5
PMC9110389,"2041-1723,",15.7
PMC9458425,"0305-1048,1362-4962,",13.1
PMC9430961,"2572-9241,",14.6
PMC10740000,"0002-7863,1520-5126,",15.7
PMC8871362,"2075-4418,",3.3
PMC9117152,"0028-0836,1476-4687,",48.5
PMC10288973,"2398-8835,",2.1
PMC9571798,"2077-0383,",2.9
PMC9613881,"1350-9047,1476-5403,",15.4
PMC10429737,"2572-9241,",14.6
PMC10720716,"2296-858X,",3.0
PMC9276431,"0025-7974,1536-5964,",1.4
PMC8924252,"2041-1723,",15.7
PMC8973989,"1477-3155,",12.6
PMC10572249,"2075-4418,",3.3
PMC10770635,"2213-2317,",11.9
PMC10862556,"0013-936X,1520-5851,",11.3
PMC9605076,"2077-0383,",2.9
PMC9259578,"2041-1723,",15.7
PMC10219461,"2077-0383,",2.9
PMC10685828,"1029-2977,1735-3947,1029-2977,",1.0
PMC10655171,"1936-0851,1936-086X,",16.1
PMC9195108,"2000-9666,",0.6
PMC10061572,"2391-5463,",1.6
PMC9239612,"0025-7974,1536-5964,",1.4
PMC9955906,"2075-4418,",3.3
PMC10710513,"2041-1723,",15.7
PMC9161015,"2574-3805,",9.7
PMC9498260,"2075-4418,",3.3
PMC10429697,"2572-9241,",14.6
PMC10455995,"2077-0383,",2.9
PMC10098039,"1674-800X,1674-8018,",12.8
PMC10713193,"0732-183X,1527-7755,",43.4
PMC9276125,"0366-6999,2542-5641,",7.3
PMC9440702,"1178-7074,",2.0
PMC9198706,"2044-6055,",2.3
PMC9726279,"0025-7974,1536-5964,",1.4
PMC10091467,"1941-5923,",0.7
PMC9821745,"2077-0383,",2.9
PMC9382605,"2041-1723,",15.7
PMC9181052,"0149-2195,1545-861X,",17.3
PMC9353212,"2666-7762,",13.0
PMC10233908,"2046-4053,",3.9
PMC10530147,"2075-4418,",3.3
PMC10019172,"0025-7974,1536-5964,",1.4
PMC9961020,"2077-0383,",2.9
PMC9655756,"2077-0383,",2.9
PMC9965447,"2077-0383,",2.9
PMC8924718,"2574-3805,",9.7
PMC10429933,"2572-9241,",14.6
PMC10751429,"2190-5991,2190-6009,",9.1
PMC10430586,"2572-9241,",14.6
PMC9434948,"2049-0801,",1.6
PMC10462944,"2044-6055,",2.3
PMC9866638,"1010-660X,1648-9144,",2.4
PMC8891024,"2666-5247,",20.4
PMC8857305,"2095-4700,2095-6231,",15.0
PMC9524913,"0025-7974,1536-5964,",1.4
PMC10787096,"2198-3844,",14.1
PMC10482968,"2041-1723,",15.7
PMC10608258,"1010-660X,1648-9144,",2.4
PMC9195015,"2398-8835,",2.1
PMC10414115,"2044-6055,",2.3
PMC10219482,"2077-0383,",2.9
PMC10432718,"2452-199X,",20.3
PMC10221613,"1010-660X,1648-9144,",2.4
PMC9195096,"2000-9666,",0.6
PMC10015004,"2095-5545,2047-7538,",23.4
PMC10342706,"2077-0383,",2.9
PMC9944564,"2041-1723,",15.7
PMC8776510,"1741-7015,",8.3
PMC10051195,"1010-660X,1648-9144,",2.4
PMC9675845,"2041-1723,",15.7
PMC9303394,"0305-1048,1362-4962,",13.1
PMC10035977,"0884-8734,1525-1497,",4.2
PMC9316893,"2075-4418,",3.3
PMC9511454,"2731-4553,",2.6
PMC10063275,"0025-7974,1536-5964,",1.4
PMC9257332,"2589-5370,",10.0
PMC8831457,"2159-8274,2159-8290,",33.3
PMC9803467,"0025-7974,1536-5964,",1.4
PMC10314046,"0017-5749,1468-3288,",26.2
PMC9655038,"2077-0383,",2.9
PMC9621536,"2572-9241,",14.6
PMC10106019,"2044-6055,",2.3
PMC10252450,"2075-4418,",3.3
PMC9649281,"0732-183X,1527-7755,",43.4
PMC9320412,"2075-4418,",3.3
PMC9014046,"2044-6055,",2.3
PMC10729280,"2044-6055,",2.3
PMC10294413,"1741-7015,",8.3
PMC9332359,"2075-4418,",3.3
PMC9490616,"2044-6055,",2.3
PMC10780025,"2077-0383,",2.9
PMC10080370,"2574-3805,",9.7
PMC9147297,"1010-660X,1648-9144,",2.4
PMC10431473,"2572-9241,",14.6
PMC10030289,"2044-6055,",2.3
PMC10419658,"2077-0383,",2.9
PMC9988431,"1011-8934,1598-6357,",2.3
PMC10419383,"2077-0383,",2.9
PMC9018681,"2041-1723,",15.7
PMC9894515,"2041-1723,",15.7
PMC9530233,"2041-1723,",15.7
PMC10405843,"1838-7640,",13.3
PMC9728320,"0037-5675,2737-5935,",2.2
PMC10733316,"2041-1723,",15.7
PMC10607931,"1010-660X,1648-9144,",2.4
PMC8947007,"2075-4418,",3.3
PMC9708659,"2041-1723,",15.7
PMC10647421,"2077-0383,",2.9
PMC10308057,"2666-0873,",13.4
PMC9960909,"2077-0383,",2.9
PMC10025742,"1682-024X,1681-715X,",1.7
PMC10552242,"1752-1947,",0.8
PMC10445707,"1596-3519,0975-5764,",0.7
PMC9270716,"2369-3762,",12.6
PMC10455783,"2077-0383,",2.9
PMC10311566,"2296-858X,",3.0
PMC9493287,"0212-6567,1578-1275,",1.6
PMC10302271,"2076-3271,",4.4
PMC9113759,"2049-0801,",1.6
PMC8990069,"2041-1723,",15.7
PMC10450195,"0305-1048,1362-4962,",13.1
PMC10535848,"1010-660X,1648-9144,",2.4
PMC9955507,"2075-4418,",3.3
PMC10428855,"2572-9241,",14.6
PMC10177246,"2075-4418,",3.3
PMC8741873,"2050-0904,",0.6
PMC9512327,"0025-7974,1536-5964,",1.4
PMC10130150,"2041-1723,",15.7
PMC9696648,"2077-0383,",2.9
PMC10124212,"2044-6055,",2.3
PMC9712674,"2041-1723,",15.7
PMC10579270,"2041-1723,",15.7
PMC9684543,"2041-1723,",15.7
PMC9252601,"1178-7074,",2.0
PMC10050816,"2398-6352,",15.1
PMC10147646,"2041-1723,",15.7
PMC10692228,"2041-1723,",15.7
PMC10069517,"2044-6055,",2.3
PMC10565268,"2044-6055,",2.3
PMC8878660,"1010-660X,1648-9144,",2.4
PMC10699468,"0820-3946,1488-2329,",12.2
PMC9474813,"2041-1723,",15.7
PMC10362465,"2574-3805,",9.7
PMC10456466,"1010-660X,1648-9144,",2.4
PMC9932135,"2041-1723,",15.7
PMC10788633,"2213-2317,",11.9
PMC10284217,"2008-7802,2008-8213,",1.5
PMC8974122,"2731-4553,",2.6
PMC9561952,"2574-3805,",9.7
PMC9356999,"2041-1723,",15.7
PMC10484668,"0305-1048,1362-4962,",13.1
PMC9421355,"2296-858X,",3.0
PMC10649042,"2075-4418,",3.3
PMC10098810,"1354-1013,1365-2486,",12.1
PMC10417528,"2075-4418,",3.3
PMC10228734,"2296-858X,",3.0
PMC10431327,"2572-9241,",14.6
PMC9351292,"2666-7762,",13.0
PMC10663164,"2522-5812,",20.8
PMC10649053,"2077-0383,",2.9
PMC8882656,"2044-6055,",2.3
PMC10235885,"2190-5991,2190-6009,",9.1
PMC10176480,"0002-7863,1520-5126,",15.7
PMC9418794,"2049-0801,",1.6
PMC10160814,"2050-0904,",0.6
PMC8713228,"1682-024X,1681-715X,",1.7
PMC10059053,"2077-0383,",2.9
PMC9681146,"2296-858X,",3.0
PMC10484667,"0305-1048,1362-4962,",13.1
PMC8897752,"2574-3805,",9.7
PMC9478255,"0025-7974,1536-5964,",1.4
PMC10093134,"2075-4418,",3.3
PMC8875412,"2077-0383,",2.9
PMC9112061,"2452-199X,",20.3
PMC9486630,"2049-0801,",1.6
PMC10087469,"0105-4538,1398-9995,",12.0
PMC10253316,"2077-0383,",2.9
PMC9061767,"2041-1723,",15.7
